Year,Age Group,Disease_L1,Disease_L2,Disease_L3,Disease_L4,Sex,Mortality Count
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Upper respiratory infections,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Otitis media,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Preterm birth complications,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Birth asphyxia and birth trauma,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Neonatal sepsis and infections,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Other neonatal conditions,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Protein-energy malnutrition,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iodine deficiency,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Vitamin A deficiency,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iron-deficiency anaemia,,Males,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Other nutritional deficiencies,,Males,0
2021,50-59,Noncommunicable diseases,,,,Males,14300
2021,50-59,Noncommunicable diseases,Malignant neoplasms,,,Males,2700
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,,Males,400
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Lip and oral cavity,Males,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Nasopharynx,Males,300
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Other pharynx,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Oesophagus cancer,,Males,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Stomach cancer,,Males,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Colon and rectum cancers,,Males,300
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,,Males,400
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis B,Males,200
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis C,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to alcohol use,Males,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Other liver cancer,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Pancreas cancer,,Males,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,"Trachea, bronchus, lung cancers",,Males,600
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Malignant skin melanoma,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Non-melanoma skin cancer,Males,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Breast cancer,,Males,0
2021,50-59,Noncommunicable diseases,10.,,,Males,0
2021,50-59,Noncommunicable diseases,11.,,,Males,0
2021,50-59,Noncommunicable diseases,12.,,,Males,0
2021,50-59,Noncommunicable diseases,13.,,,Males,0
2021,50-59,Noncommunicable diseases,14.,,,Males,0
2021,50-59,Noncommunicable diseases,15.,,,Males,0
2021,50-59,Noncommunicable diseases,16.,,,Males,0
2021,50-59,Noncommunicable diseases,17.,,,Males,100
2021,50-59,Noncommunicable diseases,18.,,,Males,0
2021,50-59,Noncommunicable diseases,19.,,,Males,100
2021,50-59,Noncommunicable diseases,20.,,,Males,0
2021,50-59,Noncommunicable diseases,21.,,,Males,0
2021,50-59,Noncommunicable diseases,22.,,,Males,200
2021,50-59,Noncommunicable diseases,22.,,Hodgkin lymphoma,Males,0
2021,50-59,Noncommunicable diseases,22.,,Non-Hodgkin lymphoma,Males,100
2021,50-59,Noncommunicable diseases,22.,,Multiple myeloma,Males,0
2021,50-59,Noncommunicable diseases,23.,,,Males,100
2021,50-59,Noncommunicable diseases,24.,,,Males,200
2021,50-59,Noncommunicable diseases,Other neoplasms,,,Males,0
2021,50-59,Noncommunicable diseases,Diabetes mellitus,,,Males,600
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",,,Males,100
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Thalassaemias,,Males,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,,Males,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,,Males,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,,,Males,100
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Depressive disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Bipolar disorder,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Schizophrenia,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Alcohol use disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Opioid use disorders,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cocaine use disorders,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Amphetamine use disorders,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cannabis use disorders,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Other drug use disorders,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Anxiety disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Eating disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Austism and Asperger syndrome,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Attention deficit/hyperactivity syndrome,Males,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Conduct disorder,Males,0
2021,50-59,Noncommunicable diseases,10.,,,Males,0
2021,50-59,Noncommunicable diseases,11.,,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,,,Males,100
2021,50-59,Noncommunicable diseases,Neurological conditions,Alzheimer disease and other dementias,,Males,100
2021,50-59,Noncommunicable diseases,Neurological conditions,Parkinson disease,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Epilepsy,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Multiple sclerosis,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Migraine,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Non-migrane headache,,Males,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Other neurological conditions,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Glaucoma,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Cataracts,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Uncorrected refractive errors,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Macular degeneration,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other vision loss,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other hearing loss,,Males,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Other sense organ disorders,,Males,0
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,,,Males,7600
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,,Males,0
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart disease,,Males,100
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart disease,,Males,5100
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,,Males,2100
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,Ischaemic stroke,Males,400
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Stroke,Haemorrhagic stroke,Males,1700
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",,Males,200
2021,50-59,Noncommunicable diseases,Cardiovascular diseases,Other circulatory diseases,,Males,200
2021,50-59,Noncommunicable diseases,Respiratory diseases,,,Males,500
2021,50-59,Noncommunicable diseases,Respiratory diseases,Chronic obstructive pulmonary disease,,Males,400
2021,50-59,Noncommunicable diseases,Respiratory diseases,Asthma,,Males,100
2021,50-59,Noncommunicable diseases,Respiratory diseases,Other respiratory diseases,,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,,,Males,1500
2021,50-59,Noncommunicable diseases,Digestive diseases,Peptic ulcer disease,,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,,Males,1100
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis B,Males,200
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis C,Males,200
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to alcohol use,Males,500
2021,50-59,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Other liver cirrhosis,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Appendicitis,,Males,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Gastritis and duodenitis,,Males,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Paralytic ileus and intestinal obstruction,,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Inflammatory bowel disease,,Males,0
2021,50-59,Noncommunicable diseases,Digestive diseases,Gallbladder and biliary diseases,,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Pancreatitis,,Males,100
2021,50-59,Noncommunicable diseases,Digestive diseases,Other digestive diseases,,Males,100
2021,50-59,Noncommunicable diseases,Genitourinary diseases,,,Males,900
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,,Males,800
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Acute glomerulonephritis,Males,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Chronic kidney disease due to diabetes,Males,400
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Other chronic kidney disease,Males,400
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Benign prostatic hyperplasia,,Males,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Urolithiasis,,Males,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Other urinary diseases,,Males,100
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Infertility,,Males,0
2021,50-59,Noncommunicable diseases,Genitourinary diseases,Gynecological diseases,,Males,0
2021,50-59,Noncommunicable diseases,Skin diseases,,,Males,100
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,,,Males,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Rheumatoid arthritis,,Males,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Osteoarthritis,,Males,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Gout,,Males,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Back and neck pain,,Males,0
2021,50-59,Noncommunicable diseases,Musculoskeletal diseases,Other musculoskeletal disorders,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Neural tube defects,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Cleft lip and cleft palate,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Down syndrome,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Congenital heart anomalies,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Other chromosomal anomalies,,Males,0
2021,50-59,Noncommunicable diseases,Congenital anomalies,Other congenital anomalies,,Males,0
2021,50-59,Noncommunicable diseases,Oral conditions,,,Males,0
2021,50-59,Noncommunicable diseases,Oral conditions,Dental caries,,Males,0
2021,50-59,Noncommunicable diseases,Oral conditions,Periodontal disease,,Males,0
2021,50-59,Noncommunicable diseases,Oral conditions,Edentulism,,Males,0
2021,50-59,Noncommunicable diseases,Oral conditions,Other oral disorders,,Males,0
2021,50-59,Noncommunicable diseases,Sudden infant death syndrome,,,Males,0
2021,50-59,Injuries,,,,Males,1500
2021,50-59,Injuries,Unintentional injuries,,,Males,1100
2021,50-59,Injuries,Unintentional injuries,Road injury,,Males,500
2021,50-59,Injuries,Unintentional injuries,Poisonings,,Males,0
2021,50-59,Injuries,Unintentional injuries,Falls,,Males,200
2021,50-59,Injuries,Unintentional injuries,"Fire, heat and hot substances",,Males,0
2021,50-59,Injuries,Unintentional injuries,Drowning,,Males,100
2021,50-59,Injuries,Unintentional injuries,Exposure to mechanical forces,,Males,0
2021,50-59,Injuries,Unintentional injuries,Natural disasters,,Males,0
2021,50-59,Injuries,Unintentional injuries,Other unintentional injuries,,Males,200
2021,50-59,Injuries,Intentional injuries,,,Males,300
2021,50-59,Injuries,Intentional injuries,Self-harm,,Males,200
2021,50-59,Injuries,Intentional injuries,Interpersonal violence,,Males,100
2021,50-59,Injuries,Intentional injuries,Collective violence and legal intervention,,Males,0
2021,50-59,Injuries,Other COVID-19 pandemic-related outcomes,,,Males,800
2021,50-59,Injuries,Other COVID-19 pandemic-related outcomes,,,,0
2021,50-59,Injuries,Other COVID-19 pandemic-related outcomes,,,,0
2021,50-59,All Causes,,,,Females,12300
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",,,,Females,2600
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,,,Females,400
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Tuberculosis,,Females,100
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Syphilis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Chlamydia,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gonorrhoea,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Trichomoniasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gential Herpes,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Other STDs,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,HIV/AIDS,,Females,100
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Diarrhoeal diseases,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Whooping cough,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Diphtheria,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Measles,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Tetanus,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Meningitis,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Encephalitis,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis A,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis B,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis C,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis E,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Malaria,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trypanosomiasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Chagas disease,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Schistosomiasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Leishmaniasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,lymphatic filariasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Onchocerciasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Cysticercosis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Echinococcosis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Dengue,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trachoma,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Yellow fever,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Rabies,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",10.,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",10.,,Ascariasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",10.,,Trichuriasis,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",10.,,Hookworm disease,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",10.,,Food-borne trematodes,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",11.,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",12.,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,,,Females,2300
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Lower respiratory infections,,Females,800
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,COVID-19,,Females,1500
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Upper respiratory infections,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Otitis media,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Preterm birth complications,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Birth asphyxia and birth trauma,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Neonatal sepsis and infections,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Other neonatal conditions,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Protein-energy malnutrition,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iodine deficiency,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Vitamin A deficiency,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iron-deficiency anaemia,,Females,0
2021,50-59,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Other nutritional deficiencies,,Females,0
2021,50-59,Noncommunicable diseases,,,,Females,8900
2021,50-59,Noncommunicable diseases,Malignant neoplasms,,,Females,2700
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,,Females,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Lip and oral cavity,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Nasopharynx,Females,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Other pharynx,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Oesophagus cancer,,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Stomach cancer,,Females,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Colon and rectum cancers,,Females,200
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,,Females,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis B,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis C,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to alcohol use,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Other liver cancer,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Pancreas cancer,,Females,100
2021,50-59,Noncommunicable diseases,Malignant neoplasms,"Trachea, bronchus, lung cancers",,Females,200
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Malignant skin melanoma,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Non-melanoma skin cancer,Females,0
2021,50-59,Noncommunicable diseases,Malignant neoplasms,Breast cancer,,Females,800
2021,50-59,Noncommunicable diseases,10.,,,Females,200
2021,50-59,Noncommunicable diseases,11.,,,Females,100
2021,50-59,Noncommunicable diseases,12.,,,Females,200
2021,50-59,Noncommunicable diseases,13.,,,Females,0
2021,50-59,Noncommunicable diseases,14.,,,Females,0
2021,50-59,Noncommunicable diseases,15.,,,Females,0
2021,50-59,Noncommunicable diseases,16.,,,Females,0
2021,50-59,Noncommunicable diseases,17.,,,Females,100
2021,50-59,Noncommunicable diseases,18.,,,Females,0
2021,50-59,Noncommunicable diseases,19.,,,Females,0
2021,50-59,Noncommunicable diseases,20.,,,Females,0
2021,50-59,Noncommunicable diseases,21.,,,Females,0
2021,50-59,Noncommunicable diseases,22.,,,Females,100
2021,50-59,Noncommunicable diseases,22.,,Hodgkin lymphoma,Females,0
2021,50-59,Noncommunicable diseases,22.,,Non-Hodgkin lymphoma,Females,100
2021,50-59,Noncommunicable diseases,22.,,Multiple myeloma,Females,0
2021,50-59,Noncommunicable diseases,23.,,,Females,100
2021,50-59,Noncommunicable diseases,24.,,,Females,100
2021,50-59,Noncommunicable diseases,Other neoplasms,,,Females,0
2021,50-59,Noncommunicable diseases,Diabetes mellitus,,,Females,600
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",,,Females,100
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Thalassaemias,,Females,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,,Females,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,,Females,0
2021,50-59,Noncommunicable diseases,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",,Females,100
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Depressive disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Bipolar disorder,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Schizophrenia,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Alcohol use disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Opioid use disorders,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cocaine use disorders,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Amphetamine use disorders,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cannabis use disorders,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Other drug use disorders,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Anxiety disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Eating disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Austism and Asperger syndrome,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Attention deficit/hyperactivity syndrome,Females,0
2021,50-59,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Conduct disorder,Females,0
2021,50-59,Noncommunicable diseases,10.,,,Females,0
2021,50-59,Noncommunicable diseases,11.,,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,,,Females,100
2021,50-59,Noncommunicable diseases,Neurological conditions,Alzheimer disease and other dementias,,Females,100
2021,50-59,Noncommunicable diseases,Neurological conditions,Parkinson disease,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Epilepsy,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Multiple sclerosis,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Migraine,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Non-migrane headache,,Females,0
2021,50-59,Noncommunicable diseases,Neurological conditions,Other neurological conditions,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,,,Females,0
2021,50-59,Noncommunicable diseases,Sense organ diseases,Glaucoma,,Females,0
